time_id,AIC,BIC,converged,stationary,alpha,beta
9367,44.09452967947954,47.634780684990595,True,True,1.377133274414228e-16,0.5591920306083555
9248,44.699838420640106,48.24008942615116,True,True,0.0,0.47298887136338763
11113,55.17241679726457,58.71266780277562,True,True,9.667031439174093e-14,0.908555569280651
32009,43.223547329813925,46.76379833532498,True,True,0.0,0.9899487868566923
17181,58.22111973714659,61.76137074265764,True,True,1.1577755438174539e-11,0.6769319538484165
32186,50.8648427095832,54.40509371509425,True,True,0.0,0.812657443781949
8647,46.41160891069782,49.951859916208875,True,True,9.642099047266573e-16,0.9467627728003362
72,43.265548619193034,46.805799624704086,True,False,1.9341365708688188e-15,0.9999999999999915
7752,55.421738083253146,58.9619890887642,True,True,7.3662688843428e-16,0.9663324840041265
9885,47.87468859004486,51.414939595555914,True,False,0.0,0.9999999999999506
25463,49.82494490884885,53.3651959143599,True,False,0.0,1.0
12114,56.344612852960175,59.88486385847123,True,False,0.0,0.9999999999999981
25617,37.90872339063151,41.44897439614256,True,True,0.0,0.9857198382160551
18766,50.178824417433795,53.71907542294485,True,False,1.0,0.0
4991,43.24938315478138,46.78963416029243,True,True,0.0,0.9737300883817366
23399,46.49145551010506,50.031706515616115,True,True,7.380794834714949e-13,0.9505763857240153
23185,40.959667556408206,44.49991856191925,True,False,0.0,0.9999999999999618
30657,52.11143613439396,55.651687139905015,True,True,0.29718526927092076,0.0
18236,43.100293505623235,46.64054451113429,True,True,8.606019495358479e-15,0.4665578508913326
29889,25.313394185491582,28.853645191002634,True,True,2.5353832723890893e-15,0.8452765940288504
31736,42.237559114070415,45.77781011958147,True,False,0.0,0.9999999999999761
19845,49.769633650590805,53.30988465610186,True,True,0.452092814045744,0.3784008506461774
17813,45.846939929901,49.38719093541205,True,True,0.0,0.9126602758730246
19271,50.841748187580244,54.381999193091296,True,True,1.1216663301017934e-16,0.353406476260716
17578,64.42523769617333,67.96548870168438,True,True,0.0,0.700983213799815
24770,38.9343057096499,42.47455671516095,True,False,7.494446733366995e-15,0.9999999999999921
29374,52.77551158802985,56.3157625935409,True,True,0.0,0.6592433988788295
7478,54.502262358102236,58.04251336361329,True,True,0.0,0.29188214102971116
22903,38.12019917454336,41.660450180054404,True,True,0.0,0.6711214172735183
28371,41.8863360751034,45.42658708061445,True,True,0.0,0.9751822482246381
10364,53.29654105606971,56.83679206158076,True,True,0.0,0.942751081285841
19697,38.649420124786445,42.18967113029749,True,False,2.2966474900304217e-16,0.9999999999999993
7150,44.478841143112795,48.01909214862385,True,False,0.0,1.0
13614,53.180175122249445,56.7204261277605,True,True,1.5892826823959692e-13,0.9547228411904439
30272,52.597274846523995,56.13752585203505,True,True,6.050695091728416e-12,0.9766366632694528
1866,60.434933672128544,63.9751846776396,True,True,1.2465748324378826e-13,0.5639018710778635
785,45.868486282546094,49.40873728805715,True,True,6.101106264925352e-12,0.0
23639,45.56619359734108,49.106444602852136,True,False,1.0,0.0
11453,45.6524118443747,49.19266284988575,True,True,6.164333027360208e-14,0.9737930303958005
22106,47.97058923943268,51.51084024494373,True,True,0.0,0.6678251899243624
